filename,point_number,row,column,score,label_id,label_code,processing_time
IL_P4_22052.PNG,299,150,50,0.513235102,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,300,50,50,0.419181944,1347,Sand,600.4237506
IL_P4_22052.PNG,301,1150,150,0.703908853,1286,Iso,600.4237506
IL_P4_22052.PNG,302,1050,150,0.603244729,1295,Monti(f),600.4237506
IL_P4_22052.PNG,303,950,150,0.34859446,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,304,850,150,0.534958485,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,305,750,150,0.522685984,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,306,650,150,0.531531734,1347,Sand,600.4237506
IL_P4_22052.PNG,307,550,150,0.570472039,1347,Sand,600.4237506
IL_P4_22052.PNG,308,450,150,0.544961251,1347,Sand,600.4237506
IL_P4_22052.PNG,309,350,150,0.654178973,1347,Sand,600.4237506
IL_P4_22052.PNG,310,250,150,0.708160868,1347,Sand,600.4237506
IL_P4_22052.PNG,311,150,150,0.61473854,1347,Sand,600.4237506
IL_P4_22052.PNG,312,50,150,0.498963175,1306,Porites(m),600.4237506
IL_P4_22052.PNG,313,1150,250,0.887484647,1286,Iso,600.4237506
IL_P4_22052.PNG,314,1050,250,0.665432251,1295,Monti(f),600.4237506
IL_P4_22052.PNG,315,950,250,0.276353734,1343,Other_SC,600.4237506
IL_P4_22052.PNG,316,850,250,0.368622653,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,317,750,250,0.618322605,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,318,650,250,0.621279413,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,319,550,250,0.466826532,1347,Sand,600.4237506
IL_P4_22052.PNG,320,450,250,0.602680164,1347,Sand,600.4237506
IL_P4_22052.PNG,321,350,250,0.738096262,1347,Sand,600.4237506
IL_P4_22052.PNG,322,250,250,0.610829893,1347,Sand,600.4237506
IL_P4_22052.PNG,323,150,250,0.465471211,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,324,50,250,0.941679715,1306,Porites(m),600.4237506
IL_P4_22052.PNG,325,1150,350,0.948308354,1286,Iso,600.4237506
IL_P4_22052.PNG,326,1050,350,0.312473888,1295,Monti(f),600.4237506
IL_P4_22052.PNG,327,950,350,0.526492795,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,328,850,350,0.524060357,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,329,750,350,0.398582886,1347,Sand,600.4237506
IL_P4_22052.PNG,330,650,350,0.410783438,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,331,550,350,0.649667712,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,332,450,350,0.586452973,1347,Sand,600.4237506
IL_P4_22052.PNG,333,350,350,0.763100554,1347,Sand,600.4237506
IL_P4_22052.PNG,334,250,350,0.598382863,1347,Sand,600.4237506
IL_P4_22052.PNG,335,150,350,0.482215776,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,336,50,350,0.287036227,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,337,1150,450,0.492522932,1286,Iso,600.4237506
IL_P4_22052.PNG,338,1050,450,0.667200975,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,339,950,450,0.892640488,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,340,850,450,0.857853629,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,341,750,450,0.590072737,1348,Turf_HS,600.4237506
